Tanggal,Wilayah,Kecamatan,Kelurahan,Konfirmasi,Konfirmasi Sembuh,Konfirmasi Meninggal,PDP,PDP Sembuh,PDP Meninggal,ODP,ODP Dipantau,ODP Selesai Dipantau
05-04-20,Surabaya Barat,Lakarsantri,Sumur Welut,0,0,0,0,0,0,1,1,0
05-04-20,Surabaya Barat,Pakal,Babat Jerawat,0,0,0,3,1,0,13,8,5
05-04-20,Surabaya Barat,Pakal,Benowo,0,0,0,0,0,0,3,3,0
05-04-20,Surabaya Barat,Pakal,Pakal,0,0,0,0,0,0,2,1,1
05-04-20,Surabaya Barat,Pakal,Sumberejo,0,0,0,1,0,0,0,0,0
05-04-20,Surabaya Barat,Sambikerep,Bringin,0,0,0,1,0,0,0,0,0
05-04-20,Surabaya Barat,Sambikerep,Lontar,1,1,0,5,1,0,19,17,2
05-04-20,Surabaya Barat,Sambikerep,Made,0,0,0,1,0,0,3,1,2
05-04-20,Surabaya Barat,Sambikerep,Sambikerep,2,0,0,5,3,0,6,6,0
05-04-20,Surabaya Barat,Sukomanunggal,Putat Gede,0,0,0,0,0,0,2,0,2
05-04-20,Surabaya Barat,Sukomanunggal,Simomulyo,4,2,0,5,4,0,11,10,1
05-04-20,Surabaya Barat,Sukomanunggal,Simomulyo Baru,0,0,0,4,0,0,9,7,2
05-04-20,Surabaya Barat,Sukomanunggal,Sono Kwijenan,0,0,0,1,0,0,0,0,0
05-04-20,Surabaya Barat,Sukomanunggal,Sukomanunggal,0,0,0,5,0,0,2,2,0
05-04-20,Surabaya Barat,Sukomanunggal,Tanjungsari,1,0,0,6,0,0,6,6,0
05-04-20,Surabaya Barat,Tandes,Balongsari,0,0,0,2,1,0,3,1,2
05-04-20,Surabaya Barat,Tandes,Banjar Sugihan,0,0,0,3,0,0,1,1,0
05-04-20,Surabaya Barat,Tandes,Karangpoh,0,0,0,1,0,0,6,4,2
05-04-20,Surabaya Barat,Tandes,Manukan Kulon,0,0,0,6,2,0,18,18,0
05-04-20,Surabaya Barat,Tandes,Manukan Wetan,0,0,0,3,0,0,1,1,0
05-04-20,Surabaya Barat,Tandes,Tandes,0,0,0,1,0,0,1,1,0
05-04-20,Surabaya Pusat,Bubutan,Alon-Alon Contong,0,0,0,3,2,0,2,1,1
05-04-20,Surabaya Pusat,Bubutan,Bubutan,0,0,0,2,1,0,2,2,0
05-04-20,Surabaya Pusat,Bubutan,Gundih,0,0,0,1,0,0,3,2,1
05-04-20,Surabaya Pusat,Bubutan,Jepara,0,0,0,0,0,0,1,1,0
05-04-20,Surabaya Pusat,Bubutan,Tembok Dukuh,1,1,0,6,2,0,5,5,0
05-04-20,Surabaya Pusat,Genteng,Embong Kaliasin,0,0,0,0,0,0,4,4,0
05-04-20,Surabaya Pusat,Genteng,Genteng,0,0,0,2,0,1,2,1,1
05-04-20,Surabaya Pusat,Genteng,Kapasari,0,0,0,2,0,0,6,6,0
05-04-20,Surabaya Pusat,Genteng,Ketabang,3,0,0,2,0,0,6,1,5
05-04-20,Surabaya Pusat,Genteng,Peneleh,0,0,0,1,1,0,3,3,0
05-04-20,Surabaya Pusat,Simokerto,Kapasan,0,0,0,3,1,0,1,1,0
05-04-20,Surabaya Pusat,Simokerto,Sidodadi,0,0,0,1,0,0,0,0,0
05-04-20,Surabaya Pusat,Simokerto,Simokerto,0,0,0,4,0,0,2,2,0
05-04-20,Surabaya Pusat,Simokerto,Simolawang,0,0,0,2,2,0,1,1,0
05-04-20,Surabaya Pusat,Simokerto,Tambakrejo,0,0,0,1,0,0,2,1,1
05-04-20,Surabaya Pusat,Tegalsari,Dr. Sutomo,1,0,0,0,0,0,8,5,3
05-04-20,Surabaya Pusat,Tegalsari,Kedungdoro,0,0,0,1,0,0,6,6,0
05-04-20,Surabaya Pusat,Tegalsari,Keputran,0,0,0,0,0,0,14,13,1
05-04-20,Surabaya Pusat,Tegalsari,Tegalsari,0,0,0,1,0,0,4,3,1
05-04-20,Surabaya Pusat,Tegalsari,Wonorejo,1,0,0,2,2,0,5,5,0
05-04-20,Surabaya Selatan,Dukuh Pakis,Dukuh Kupang,2,1,0,1,1,0,6,6,0
05-04-20,Surabaya Selatan,Dukuh Pakis,Dukuh Pakis,2,1,0,1,0,0,12,9,3
05-04-20,Surabaya Selatan,Dukuh Pakis,Gunungsari,0,0,0,2,0,0,5,3,2
05-04-20,Surabaya Selatan,Dukuh Pakis,Pradahkali Kendal,5,1,1,9,4,0,8,6,2
05-04-20,Surabaya Selatan,Gayungan,Dukuh Menanggal,0,0,0,0,0,0,3,3,0
05-04-20,Surabaya Selatan,Gayungan,Gayungan,0,0,0,4,1,0,7,2,5
05-04-20,Surabaya Selatan,Gayungan,Ketintang,0,0,0,1,0,0,7,6,1
05-04-20,Surabaya Selatan,Gayungan,Menanggal,0,0,0,2,1,0,1,1,0
05-04-20,Surabaya Selatan,Jambangan,Jambangan,0,0,0,1,0,0,6,6,0
05-04-20,Surabaya Selatan,Jambangan,Karah,0,0,0,1,1,0,4,2,2
05-04-20,Surabaya Selatan,Jambangan,Kebonsari,1,0,0,2,1,0,2,2,0
05-04-20,Surabaya Selatan,Jambangan,Pagesangan,0,0,0,0,0,0,2,2,0
05-04-20,Surabaya Selatan,Karang Pilang,Karang Pilang,0,0,0,0,0,0,1,1,0
05-04-20,Surabaya Selatan,Karang Pilang,Kebraon,0,0,0,2,2,0,5,5,0
05-04-20,Surabaya Selatan,Karang Pilang,Kedurus,1,0,0,5,1,0,9,8,1
05-04-20,Surabaya Selatan,Karang Pilang,Warugunung,0,0,0,1,0,0,0,0,0
05-04-20,Surabaya Selatan,Sawahan,Banyu Urip,0,0,0,2,1,0,12,8,4
05-04-20,Surabaya Selatan,Sawahan,Kupang Krajan,0,0,0,2,1,0,1,1,0
05-04-20,Surabaya Selatan,Sawahan,Pakis,0,0,0,4,2,0,7,6,1
05-04-20,Surabaya Selatan,Sawahan,Petemon,1,0,0,0,0,0,6,4,2
05-04-20,Surabaya Selatan,Sawahan,Putat Jaya,0,0,0,0,0,0,3,3,0
05-04-20,Surabaya Selatan,Sawahan,Sawahan,0,0,0,1,0,0,2,2,0
05-04-20,Surabaya Selatan,Wiyung,Babatan,2,0,0,5,0,0,22,12,10
05-04-20,Surabaya Selatan,Wiyung,Balas Klumprik,0,0,0,1,0,0,2,2,0
05-04-20,Surabaya Selatan,Wiyung,Jajar Tunggal,2,0,0,0,0,0,2,2,0
05-04-20,Surabaya Selatan,Wiyung,Wiyung,4,3,0,2,1,0,5,4,1
05-04-20,Surabaya Selatan,Wonocolo,Bendul Merisi,0,0,0,4,3,0,9,7,2
05-04-20,Surabaya Selatan,Wonocolo,Jemur Wonosari,0,0,0,4,1,0,5,5,0
05-04-20,Surabaya Selatan,Wonocolo,Margorejo,0,0,0,0,0,0,13,7,6
05-04-20,Surabaya Selatan,Wonocolo,Sidosermo,0,0,0,1,0,0,5,2,3
05-04-20,Surabaya Selatan,Wonocolo,SiwalanKerto,0,0,0,1,0,0,4,4,0
05-04-20,Surabaya Selatan,Wonokromo,Darmo,4,2,1,1,0,0,12,10,2
05-04-20,Surabaya Selatan,Wonokromo,Jagir,0,0,0,3,1,0,7,4,3
05-04-20,Surabaya Selatan,Wonokromo,Ngagel,0,0,0,1,0,0,7,6,1
05-04-20,Surabaya Selatan,Wonokromo,Ngagelrejo,4,1,1,6,2,0,16,14,2
05-04-20,Surabaya Selatan,Wonokromo,Sawunggaling,3,1,0,1,1,0,7,5,2
05-04-20,Surabaya Selatan,Wonokromo,Wonokromo,0,0,0,5,1,0,8,8,0
05-04-20,Surabaya Timur,Gubeng,Airlangga,0,0,0,1,1,0,3,2,1
05-04-20,Surabaya Timur,Gubeng,Baratajaya,1,0,1,1,0,0,5,5,0
05-04-20,Surabaya Timur,Gubeng,Gubeng,0,0,0,4,2,0,11,9,2
05-04-20,Surabaya Timur,Gubeng,Kertajaya,0,0,0,1,0,0,17,15,2
05-04-20,Surabaya Timur,Gubeng,Mojo,3,0,0,3,1,0,16,12,4
05-04-20,Surabaya Timur,Gubeng,Pucang Sewu,0,0,0,1,0,0,7,7,0
05-04-20,Surabaya Timur,Gununganyar,Gunung Anyar,4,0,1,3,1,0,11,8,3
05-04-20,Surabaya Timur,Gununganyar,Gunung Anyar Tambak,0,0,0,0,0,0,3,1,2
05-04-20,Surabaya Timur,Gununganyar,Rungkut Menanggal,0,0,0,0,0,0,2,0,2
05-04-20,Surabaya Timur,Gununganyar,Rungkut Tengah,0,0,0,1,0,0,2,0,2
05-04-20,Surabaya Timur,Mulyorejo,Dukuh Sutorejo,1,0,0,2,0,0,6,5,1
05-04-20,Surabaya Timur,Mulyorejo,Kalijudan,0,0,0,2,0,0,4,4,0
05-04-20,Surabaya Timur,Mulyorejo,Kalisari,1,1,0,3,0,0,6,6,0
05-04-20,Surabaya Timur,Mulyorejo,Kejawen Putih Tambak,0,0,0,1,0,0,3,0,3
05-04-20,Surabaya Timur,Mulyorejo,Manyar Sabrangan,2,0,0,3,1,-,8,7,1
05-04-20,Surabaya Timur,Mulyorejo,Mulyorejo,4,1,0,2,0,0,13,9,4
05-04-20,Surabaya Timur,Rungkut,Kali Rungkut,2,0,0,2,1,0,4,3,1
05-04-20,Surabaya Timur,Rungkut,Kedung Baruk,3,1,0,3,2,0,4,4,0
05-04-20,Surabaya Timur,Rungkut,Medokan Ayu,0,0,0,1,0,0,6,4,2
05-04-20,Surabaya Timur,Rungkut,Penjaringan Sari,1,0,0,1,0,0,10,3,7
05-04-20,Surabaya Timur,Rungkut,Rungkut Kidul,0,0,0,1,0,0,2,2,0
05-04-20,Surabaya Timur,Rungkut,Wonorejo,0,0,0,5,2,0,11,8,3
05-04-20,Surabaya Timur,Sukolilo,Gebang Putih,0,0,0,1,0,0,2,1,1
05-04-20,Surabaya Timur,Sukolilo,Keputih,2,1,0,1,0,0,10,1,9
05-04-20,Surabaya Timur,Sukolilo,Klampis Ngasem,0,0,0,1,0,0,3,3,0
05-04-20,Surabaya Timur,Sukolilo,Medokan Semampir,0,0,0,1,0,0,9,9,0
05-04-20,Surabaya Timur,Sukolilo,Menur Pumpungan,1,0,0,0,0,0,12,10,2
05-04-20,Surabaya Timur,Sukolilo,Ngiden Jangkungan,0,0,0,0,0,0,10,7,3
05-04-20,Surabaya Timur,Sukolilo,Semolowaru,0,0,0,1,0,0,20,13,7
05-04-20,Surabaya Timur,Tambaksari,Dukuh Setro,0,0,0,1,0,0,2,2,0
05-04-20,Surabaya Timur,Tambaksari,Gading,0,0,0,2,0,0,5,3,2
05-04-20,Surabaya Timur,Tambaksari,Kapasmadya Baru,1,1,0,2,2,0,2,2,0
05-04-20,Surabaya Timur,Tambaksari,Pacar Keling,0,0,0,4,2,0,5,4,1
05-04-20,Surabaya Timur,Tambaksari,Pacar Kembang,0,0,0,3,2,0,11,8,3
05-04-20,Surabaya Timur,Tambaksari,Ploso,0,0,0,1,0,0,4,3,1
05-04-20,Surabaya Timur,Tambaksari,Rangkah,0,0,0,2,0,0,0,0,0
05-04-20,Surabaya Timur,Tambaksari,Tambaksari,0,0,0,3,2,0,6,5,1
05-04-20,Surabaya Timur,Tenggilis Mejoyo,Kendangsari,1,0,0,3,0,0,8,6,2
05-04-20,Surabaya Timur,Tenggilis Mejoyo,Kutisari,0,0,0,3,1,0,10,7,3
05-04-20,Surabaya Timur,Tenggilis Mejoyo,Panjang Jiwo,0,0,0,1,0,0,3,3,0
05-04-20,Surabaya Timur,Tenggilis Mejoyo,Tenggilis Mejoyo,0,0,0,6,3,0,9,6,3
05-04-20,Surabaya Utara,Bulak,Bulak,0,0,0,1,1,0,1,1,0
05-04-20,Surabaya Utara,Bulak,Kedung Cowek,0,0,0,0,0,0,0,0,0
05-04-20,Surabaya Utara,Bulak,Kenjeran,2,0,0,2,1,0,4,3,1
05-04-20,Surabaya Utara,Bulak,Sukolilo Baru,0,0,0,0,0,0,1,1,0
05-04-20,Surabaya Utara,Kenjeran,Bulak Banteng,0,0,0,3,2,0,6,6,0
05-04-20,Surabaya Utara,Kenjeran,Sidotopo Wetan,1,0,0,5,2,0,5,5,0
05-04-20,Surabaya Utara,Kenjeran,Tambak Wedi,0,0,0,1,0,0,2,2,0
05-04-20,Surabaya Utara,Kenjeran,Tanah Kali Kedinding,2,1,0,5,1,0,8,8,0
05-04-20,Surabaya Utara,Krembangan,Dupak,1,0,0,1,1,0,2,2,0
05-04-20,Surabaya Utara,Krembangan,Kemayoran,0,0,0,2,0,0,3,2,1
05-04-20,Surabaya Utara,Krembangan,Krembangan Selatan,0,0,0,0,0,0,2,2,0
05-04-20,Surabaya Utara,Krembangan,Morokrembangan,0,0,0,4,1,0,4,4,0
05-04-20,Surabaya Utara,Krembangan,Perak Barat,1,0,0,2,2,0,7,5,2
05-04-20,Surabaya Utara,Pabean Cantian,Bongkaran,0,0,0,3,0,1,1,1,0
05-04-20,Surabaya Utara,Pabean Cantian,Krembangan Utara,0,0,0,1,0,0,0,0,0
05-04-20,Surabaya Utara,Pabean Cantian,Nyamplungan,0,0,0,0,0,0,0,0,0
05-04-20,Surabaya Utara,Pabean Cantian,Perak Timur,0,0,0,2,0,0,0,0,0
05-04-20,Surabaya Utara,Pabean Cantian,Perak Utara,0,0,0,2,0,0,2,1,1
05-04-20,Surabaya Utara,Semampir,Ampel,0,0,0,0,0,0,1,1,0
05-04-20,Surabaya Utara,Semampir,Pegirian,0,0,0,2,0,0,2,2,0
05-04-20,Surabaya Utara,Semampir,Sidotopo,2,0,1,3,0,0,2,2,0
05-04-20,Surabaya Utara,Semampir,Ujung,0,0,0,2,1,0,4,2,2
05-04-20,Surabaya Utara,Semampir,Wonokusumo,0,0,0,5,5,0,6,5,1
06-04-20,Surabaya Barat,Asemrowo,Asemrowo,0,0,0,2,0,0,5,5,0
06-04-20,Surabaya Barat,Asemrowo,Genting Kalianak,0,0,0,1,0,0,0,0,0
06-04-20,Surabaya Barat,Asemrowo,Tambak Sarioso,0,0,0,0,0,0,0,0,0
06-04-20,Surabaya Barat,Benowo,Kandangan,0,0,0,5,1,0,5,0,5
06-04-20,Surabaya Barat,Benowo,Romokalisari,0,0,0,0,0,0,0,0,0
06-04-20,Surabaya Barat,Benowo,Sememi,0,0,0,10,4,0,18,15,3
06-04-20,Surabaya Barat,Benowo,Tambakoso Wilangon,0,0,0,0,0,0,0,0,0
06-04-20,Surabaya Barat,Lakarsantri,Bangkingan,1,1,0,1,0,0,1,1,0
06-04-20,Surabaya Barat,Lakarsantri,Jeruk,0,0,0,1,0,0,3,3,0
06-04-20,Surabaya Barat,Lakarsantri,Lakarsantri,0,0,0,0,0,0,1,1,0
06-04-20,Surabaya Barat,Lakarsantri,Lidah Kulon,0,0,0,2,1,0,9,6,3
06-04-20,Surabaya Barat,Lakarsantri,Lidah Wetan,2,0,0,2,0,0,7,4,3
06-04-20,Surabaya Barat,Lakarsantri,Sumur Welut,0,0,0,0,0,0,1,1,0
06-04-20,Surabaya Barat,Pakal,Babat Jerawat,0,0,0,3,1,0,13,8,5
06-04-20,Surabaya Barat,Pakal,Benowo,0,0,0,0,0,0,3,3,0
06-04-20,Surabaya Barat,Pakal,Pakal,0,0,0,0,0,0,2,1,1
06-04-20,Surabaya Barat,Pakal,Sumberejo,0,0,0,1,0,0,0,0,0
06-04-20,Surabaya Barat,Sambikerep,Bringin,0,0,0,1,0,0,0,0,0
06-04-20,Surabaya Barat,Sambikerep,Lontar,1,1,0,5,1,0,19,17,2
06-04-20,Surabaya Barat,Sambikerep,Made,0,0,0,1,0,0,3,1,2
06-04-20,Surabaya Barat,Sambikerep,Sambikerep,2,0,0,5,3,0,6,6,0
06-04-20,Surabaya Barat,Sukomanunggal,Putat Gede,0,0,0,0,0,0,2,0,2
06-04-20,Surabaya Barat,Sukomanunggal,Simomulyo,4,2,0,6,4,0,11,10,1
06-04-20,Surabaya Barat,Sukomanunggal,Simomulyo Baru,0,0,0,4,0,0,9,7,2
06-04-20,Surabaya Barat,Sukomanunggal,Sono Kwijenan,0,0,0,1,0,0,0,0,0
06-04-20,Surabaya Barat,Sukomanunggal,Sukomanunggal,0,0,0,5,0,0,2,2,0
06-04-20,Surabaya Barat,Sukomanunggal,Tanjungsari,1,1,0,6,0,0,6,6,0
06-04-20,Surabaya Barat,Tandes,Balongsari,0,0,0,2,1,0,3,1,2
06-04-20,Surabaya Barat,Tandes,Banjar Sugihan,0,0,0,3,0,0,1,1,0
06-04-20,Surabaya Barat,Tandes,Karangpoh,0,0,0,1,0,0,6,4,2
06-04-20,Surabaya Barat,Tandes,Manukan Kulon,0,0,0,6,2,0,18,18,0
06-04-20,Surabaya Barat,Tandes,Manukan Wetan,0,0,0,3,0,0,1,1,0
06-04-20,Surabaya Barat,Tandes,Tandes,0,0,0,1,0,0,1,1,0
06-04-20,Surabaya Pusat,Bubutan,Alon-Alon Contong,0,0,0,3,2,0,2,1,1
06-04-20,Surabaya Pusat,Bubutan,Bubutan,0,0,0,2,1,0,2,2,0
06-04-20,Surabaya Pusat,Bubutan,Gundih,0,0,0,1,0,0,3,2,1
06-04-20,Surabaya Pusat,Bubutan,Jepara,1,0,0,0,0,0,1,1,0
06-04-20,Surabaya Pusat,Bubutan,Tembok Dukuh,1,1,0,6,2,0,6,6,0
06-04-20,Surabaya Pusat,Genteng,Embong Kaliasin,0,0,0,0,0,0,4,4,0
06-04-20,Surabaya Pusat,Genteng,Genteng,0,0,0,2,0,1,2,1,1
06-04-20,Surabaya Pusat,Genteng,Kapasari,0,0,0,2,0,0,6,6,0
06-04-20,Surabaya Pusat,Genteng,Ketabang,3,0,0,2,0,0,6,1,5
06-04-20,Surabaya Pusat,Genteng,Peneleh,0,0,0,1,1,0,3,3,0
06-04-20,Surabaya Pusat,Simokerto,Kapasan,0,0,0,3,1,0,1,1,0
06-04-20,Surabaya Pusat,Simokerto,Sidodadi,0,0,0,1,0,0,0,0,0
06-04-20,Surabaya Pusat,Simokerto,Simokerto,0,0,0,5,0,0,2,2,0
06-04-20,Surabaya Pusat,Simokerto,Simolawang,0,0,0,2,2,0,1,1,0
06-04-20,Surabaya Pusat,Simokerto,Tambakrejo,0,0,0,1,0,0,2,1,1
06-04-20,Surabaya Pusat,Tegalsari,Dr. Sutomo,1,0,0,0,0,0,8,5,3
06-04-20,Surabaya Pusat,Tegalsari,Kedungdoro,0,0,0,1,0,0,6,6,0
06-04-20,Surabaya Pusat,Tegalsari,Keputran,0,0,0,0,0,0,16,15,1
06-04-20,Surabaya Pusat,Tegalsari,Tegalsari,0,0,0,1,0,0,5,4,1
06-04-20,Surabaya Pusat,Tegalsari,Wonorejo,1,0,0,2,2,0,5,5,0
06-04-20,Surabaya Selatan,Dukuh Pakis,Dukuh Kupang,2,1,0,1,1,0,7,7,0
06-04-20,Surabaya Selatan,Dukuh Pakis,Dukuh Pakis,2,1,0,1,0,0,12,9,3
06-04-20,Surabaya Selatan,Dukuh Pakis,Gunungsari,0,0,0,2,0,0,5,3,2
06-04-20,Surabaya Selatan,Dukuh Pakis,Pradahkali Kendal,5,1,1,9,4,0,8,6,2
06-04-20,Surabaya Selatan,Gayungan,Dukuh Menanggal,0,0,0,0,0,0,3,3,0
06-04-20,Surabaya Selatan,Gayungan,Gayungan,0,0,0,4,1,0,8,3,5
06-04-20,Surabaya Selatan,Gayungan,Ketintang,0,0,0,1,0,0,7,6,1
06-04-20,Surabaya Selatan,Gayungan,Menanggal,0,0,0,2,1,0,1,1,0
06-04-20,Surabaya Selatan,Jambangan,Jambangan,0,0,0,1,0,0,6,6,0
06-04-20,Surabaya Selatan,Jambangan,Karah,0,0,0,1,1,0,4,2,2
06-04-20,Surabaya Selatan,Jambangan,Kebonsari,1,0,0,2,1,0,2,2,0
06-04-20,Surabaya Selatan,Jambangan,Pagesangan,0,0,0,0,0,0,2,2,0
06-04-20,Surabaya Selatan,Karang Pilang,Karang Pilang,0,0,0,0,0,0,1,1,0
06-04-20,Surabaya Selatan,Karang Pilang,Kebraon,0,0,0,2,2,0,5,5,0
06-04-20,Surabaya Selatan,Karang Pilang,Kedurus,1,0,0,5,1,0,9,8,1
06-04-20,Surabaya Selatan,Karang Pilang,Warugunung,0,0,0,1,0,0,0,0,0
06-04-20,Surabaya Selatan,Sawahan,Banyu Urip,0,0,0,2,1,0,12,8,4
06-04-20,Surabaya Selatan,Sawahan,Kupang Krajan,0,0,0,2,1,0,1,1,0
06-04-20,Surabaya Selatan,Sawahan,Pakis,0,0,0,4,2,0,7,6,1
06-04-20,Surabaya Selatan,Sawahan,Petemon,1,0,0,0,0,0,6,4,2
06-04-20,Surabaya Selatan,Sawahan,Putat Jaya,0,0,0,0,0,0,3,3,0
06-04-20,Surabaya Selatan,Sawahan,Sawahan,0,0,0,1,1,0,2,2,0
06-04-20,Surabaya Selatan,Wiyung,Babatan,2,0,0,6,0,0,22,12,10
06-04-20,Surabaya Selatan,Wiyung,Balas Klumprik,0,0,0,1,0,0,2,2,0
06-04-20,Surabaya Selatan,Wiyung,Jajar Tunggal,2,0,0,0,0,0,2,2,0
06-04-20,Surabaya Selatan,Wiyung,Wiyung,4,3,0,2,1,0,6,5,1
06-04-20,Surabaya Selatan,Wonocolo,Bendul Merisi,0,0,0,4,3,0,9,7,2
06-04-20,Surabaya Selatan,Wonocolo,Jemur Wonosari,0,0,0,4,1,0,5,5,0
06-04-20,Surabaya Selatan,Wonocolo,Margorejo,0,0,0,0,0,0,13,7,6
06-04-20,Surabaya Selatan,Wonocolo,Sidosermo,0,0,0,1,0,0,5,2,3
06-04-20,Surabaya Selatan,Wonocolo,SiwalanKerto,0,0,0,1,0,0,4,4,0
06-04-20,Surabaya Selatan,Wonokromo,Darmo,4,2,1,1,0,0,12,10,2
06-04-20,Surabaya Selatan,Wonokromo,Jagir,0,0,0,3,1,0,7,4,3
06-04-20,Surabaya Selatan,Wonokromo,Ngagel,0,0,0,1,0,0,7,6,1
06-04-20,Surabaya Selatan,Wonokromo,Ngagelrejo,4,1,1,6,2,0,16,14,2
06-04-20,Surabaya Selatan,Wonokromo,Sawunggaling,3,1,0,1,1,0,7,5,2
06-04-20,Surabaya Selatan,Wonokromo,Wonokromo,0,0,0,5,1,0,8,8,0
06-04-20,Surabaya Timur,Gubeng,Airlangga,0,0,0,1,1,0,3,2,1
06-04-20,Surabaya Timur,Gubeng,Baratajaya,1,0,1,1,0,0,5,5,0
06-04-20,Surabaya Timur,Gubeng,Gubeng,0,0,0,4,2,0,11,9,2
06-04-20,Surabaya Timur,Gubeng,Kertajaya,0,0,0,1,0,0,17,15,2
06-04-20,Surabaya Timur,Gubeng,Mojo,3,0,0,3,1,0,17,13,4
06-04-20,Surabaya Timur,Gubeng,Pucang Sewu,0,0,0,1,0,0,8,8,0
06-04-20,Surabaya Timur,Gununganyar,Gunung Anyar,4,0,1,3,1,0,12,9,3
06-04-20,Surabaya Timur,Gununganyar,Gunung Anyar Tambak,0,0,0,0,0,0,3,1,2
06-04-20,Surabaya Timur,Gununganyar,Rungkut Menanggal,0,0,0,0,0,0,2,0,2
06-04-20,Surabaya Timur,Gununganyar,Rungkut Tengah,0,0,0,1,0,0,2,0,2
06-04-20,Surabaya Timur,Mulyorejo,Dukuh Sutorejo,1,0,0,2,0,0,7,6,1
06-04-20,Surabaya Timur,Mulyorejo,Kalijudan,0,0,0,2,0,0,4,4,0
06-04-20,Surabaya Timur,Mulyorejo,Kalisari,1,1,0,3,0,0,6,6,0
06-04-20,Surabaya Timur,Mulyorejo,Kejawen Putih Tambak,0,0,0,1,0,0,3,0,3
06-04-20,Surabaya Timur,Mulyorejo,Manyar Sabrangan,2,0,0,3,1,0,9,8,1
06-04-20,Surabaya Timur,Mulyorejo,Mulyorejo,4,2,0,2,0,0,13,9,4
06-04-20,Surabaya Timur,Rungkut,Kali Rungkut,2,0,0,2,1,0,4,3,1
06-04-20,Surabaya Timur,Rungkut,Kedung Baruk,3,1,0,3,2,0,4,4,0
06-04-20,Surabaya Timur,Rungkut,Medokan Ayu,0,0,0,2,0,0,6,4,2
06-04-20,Surabaya Timur,Rungkut,Penjaringan Sari,1,0,0,1,0,0,10,3,7
06-04-20,Surabaya Timur,Rungkut,Rungkut Kidul,0,0,0,1,0,0,2,2,0
06-04-20,Surabaya Timur,Rungkut,Wonorejo,0,0,0,5,2,0,12,9,3
06-04-20,Surabaya Timur,Sukolilo,Gebang Putih,0,0,0,1,0,0,2,1,1
06-04-20,Surabaya Timur,Sukolilo,Keputih,2,1,0,1,0,0,10,1,9
06-04-20,Surabaya Timur,Sukolilo,Klampis Ngasem,0,0,0,1,0,0,4,4,0
06-04-20,Surabaya Timur,Sukolilo,Medokan Semampir,0,0,0,1,0,0,9,9,0
06-04-20,Surabaya Timur,Sukolilo,Menur Pumpungan,1,0,0,0,0,0,12,10,2
06-04-20,Surabaya Timur,Sukolilo,Ngiden Jangkungan,0,0,0,0,0,0,11,8,3
06-04-20,Surabaya Timur,Sukolilo,Semolowaru,0,0,0,1,0,0,22,15,7
06-04-20,Surabaya Timur,Tambaksari,Dukuh Setro,0,0,0,1,0,0,2,2,0
06-04-20,Surabaya Timur,Tambaksari,Gading,0,0,0,2,0,0,5,3,2
06-04-20,Surabaya Timur,Tambaksari,Kapasmadya Baru,1,1,0,2,2,0,2,2,0
06-04-20,Surabaya Timur,Tambaksari,Pacar Keling,0,0,0,4,2,0,5,4,1
06-04-20,Surabaya Timur,Tambaksari,Pacar Kembang,0,0,0,3,2,0,11,8,3
06-04-20,Surabaya Timur,Tambaksari,Ploso,0,0,0,1,0,0,4,3,1
06-04-20,Surabaya Timur,Tambaksari,Rangkah,0,0,0,2,0,0,0,0,0
06-04-20,Surabaya Timur,Tambaksari,Tambaksari,0,0,0,3,2,0,6,5,1
06-04-20,Surabaya Timur,Tenggilis Mejoyo,Kendangsari,1,0,0,3,0,0,8,6,2
06-04-20,Surabaya Timur,Tenggilis Mejoyo,Kutisari,0,0,0,3,1,0,10,7,3
06-04-20,Surabaya Timur,Tenggilis Mejoyo,Panjang Jiwo,0,0,0,1,0,0,3,3,0
06-04-20,Surabaya Timur,Tenggilis Mejoyo,Tenggilis Mejoyo,0,0,0,6,3,0,9,6,3
06-04-20,Surabaya Utara,Bulak,Bulak,0,0,0,1,1,0,1,1,0
06-04-20,Surabaya Utara,Bulak,Kedung Cowek,0,0,0,0,0,0,0,0,0
06-04-20,Surabaya Utara,Bulak,Kenjeran,2,0,0,2,1,0,4,3,1
06-04-20,Surabaya Utara,Bulak,Sukolilo Baru,0,0,0,0,0,0,1,1,0
06-04-20,Surabaya Utara,Kenjeran,Bulak Banteng,0,0,0,3,2,0,6,6,0
06-04-20,Surabaya Utara,Kenjeran,Sidotopo Wetan,1,0,0,5,2,0,5,5,0
06-04-20,Surabaya Utara,Kenjeran,Tambak Wedi,0,0,0,1,0,0,2,2,0
06-04-20,Surabaya Utara,Kenjeran,Tanah Kali Kedinding,2,1,0,5,1,0,8,8,0
06-04-20,Surabaya Utara,Krembangan,Dupak,0,0,0,1,1,0,2,2,0
06-04-20,Surabaya Utara,Krembangan,Kemayoran,0,0,0,2,0,0,3,2,1
06-04-20,Surabaya Utara,Krembangan,Krembangan Selatan,0,0,0,0,0,0,2,2,0
06-04-20,Surabaya Utara,Krembangan,Morokrembangan,0,0,0,4,1,0,4,4,0
06-04-20,Surabaya Utara,Krembangan,Perak Barat,1,0,0,2,2,0,7,5,2
06-04-20,Surabaya Utara,Pabean Cantian,Bongkaran,0,0,0,3,0,1,1,1,0
06-04-20,Surabaya Utara,Pabean Cantian,Krembangan Utara,0,0,0,1,0,0,0,0,0
06-04-20,Surabaya Utara,Pabean Cantian,Nyamplungan,0,0,0,0,0,0,0,0,0
